epoch,accuracy,dice_coeff,jaccard_index,loss,rand_index,specificity,val_accuracy,val_dice_coeff,val_jaccard_index,val_loss,val_rand_index,val_specificity
0,0.9996606707572937,0.8891412615776062,0.9199217557907104,4.896842002868652,0.02176096849143505,0.9202927947044373,0.999218225479126,0.7321128845214844,0.8874295353889465,11.426286697387695,0.022967450320720673,0.8879796266555786
1,0.9996628165245056,0.8904665112495422,0.9269017577171326,4.81367826461792,0.024437319487333298,0.9272722005844116,0.9990293979644775,0.6375144720077515,0.8897467851638794,16.07544708251953,0.020235925912857056,0.8905230760574341
2,0.9996957182884216,0.8993262052536011,0.9321033358573914,4.3611159324646,0.027175702154636383,0.9324544668197632,0.9981918334960938,0.5958324074745178,0.8948262929916382,17.872785568237305,0.027478868141770363,0.895302951335907
3,0.9996770024299622,0.8938794136047363,0.9361413717269897,4.668488025665283,0.029309241101145744,0.9364962577819824,0.9983626008033752,0.6010605096817017,0.9032723307609558,17.802364349365234,0.030393049120903015,0.9038534164428711
4,0.999703049659729,0.901802659034729,0.9394500255584717,4.257413864135742,0.031583819538354874,0.9397950172424316,0.9988174438476562,0.6808559894561768,0.9044626951217651,13.52114486694336,0.03419225290417671,0.9048978090286255
5,0.9996345043182373,0.8833853006362915,0.9414368867874146,5.186057090759277,0.032244399189949036,0.9418225288391113,0.9992602467536926,0.7077449560165405,0.9136840105056763,11.918558120727539,0.0364767424762249,0.9143717885017395
6,0.999732494354248,0.9114799499511719,0.9435305595397949,3.7859792709350586,0.034604642540216446,0.9438758492469788,0.9992097020149231,0.7258549332618713,0.9082878828048706,11.485076904296875,0.03547416999936104,0.9087929725646973
7,0.9997575879096985,0.9178563356399536,0.9458209872245789,3.4584238529205322,0.03714588284492493,0.9461377859115601,0.9992657899856567,0.7154723405838013,0.9097221493721008,12.109150886535645,0.03431636840105057,0.9103224873542786
8,0.9997718334197998,0.9218639731407166,0.9473476409912109,3.2632193565368652,0.03901002183556557,0.947645366191864,0.9992431402206421,0.6957860589027405,0.9117723703384399,12.990443229675293,0.034923434257507324,0.9124206304550171
9,0.9997823238372803,0.924815833568573,0.9485983848571777,3.115799903869629,0.040621429681777954,0.9488816261291504,0.9992255568504333,0.6803325414657593,0.9139383435249329,13.632354736328125,0.03629641979932785,0.9146153330802917
10,0.9997921586036682,0.9276821613311768,0.949713945388794,2.9748892784118652,0.04212937131524086,0.949984610080719,0.9991846084594727,0.6572202444076538,0.9154658317565918,14.784900665283203,0.03654622286558151,0.9161967039108276
